id_cliente;abandono_cliente;genero.masculino;genero.femenino;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet.no;servicio_internet.fibra_optica;servicio_internet.dsl;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato.dos_años;contrato.un_año;contrato.mes_a_mes;factura_digital;metodo_pago.cheque_por_correo;metodo_pago.cheque_electrónico;metodo_pago.tarjeta_de_crédito_auto;metodo_pago.transferencia_bancaria_auto;cargo.diario;cargo.mensual;cargo.total
4236-UJPWO;False;False;True;False;False;False;2;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;0.81;24.5;46.4
4236-XPXAV;True;False;True;False;True;True;5;True;False;False;True;False;False;True;False;True;True;True;False;False;True;True;True;False;False;False;3.26;99.15;465.05
4237-CLSMM;False;True;False;False;True;False;2;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.66;20.0;38.0
4237-RLAQD;True;True;False;False;False;False;1;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;1.51;45.85;45.85
4238-HFHSN;False;True;False;True;True;False;61;True;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;True;False;False;2.7;82.15;4904.85
4238-JSSWH;False;False;True;True;True;False;35;True;True;False;True;False;False;False;True;False;True;True;False;False;True;False;False;False;False;True;3.36;102.05;3452.55
4248-HCETZ;True;True;False;True;True;False;30;True;False;False;True;False;False;True;True;False;False;False;False;False;True;True;True;False;False;False;2.62;79.65;2365.15
4248-QPAVC;True;False;True;True;True;False;17;True;True;False;True;False;True;False;True;False;False;False;False;False;True;True;False;False;False;True;2.81;85.35;1463.45
4250-FDVOU;True;False;True;False;False;False;6;True;False;False;False;True;True;True;False;False;False;False;False;False;True;False;False;True;False;False;1.85;56.25;389.1
4250-QVQRU;False;True;False;False;False;True;2;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.63;19.25;48.35
4250-WAROZ;False;True;False;True;True;True;60;True;True;False;True;False;True;True;False;False;False;True;False;False;True;True;False;True;False;False;3.07;93.25;5774.55
4250-ZBWLV;True;True;False;False;False;False;68;True;True;False;True;False;False;True;True;True;True;True;False;True;False;False;False;True;False;False;3.5700000000000003;108.45;7176.55
4254-QPEDE;False;False;True;False;True;False;52;False;False;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;True;False;2.18;66.25;3330.1
4255-DDUOU;True;False;True;False;True;True;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.67;20.5;20.5
4256-ZWTZI;False;False;True;False;False;True;5;True;False;False;False;True;False;False;False;True;False;False;False;False;True;True;True;False;False;False;1.6800000000000002;51.0;286.8
4257-GAESD;False;False;True;False;False;False;6;False;False;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;True;False;1.48;45.0;298.7
4268-YNAHK;False;True;False;False;False;True;33;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;0.66;20.15;682.15
4273-MBHYA;False;False;True;False;False;True;1;True;False;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;2.94;89.35;89.35
4274-DRSQT;False;False;True;False;False;False;66;True;True;False;True;False;False;True;False;False;True;False;False;True;False;True;False;False;False;True;2.92;88.9;6000.1
4274-OWWYO;True;True;False;False;False;False;1;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;False;True;False;False;2.44;74.35;74.35
4277-BWBML;False;True;False;False;True;True;72;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.66;19.95;1322.85
4277-PVRAN;True;False;True;False;False;False;8;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2.63;80.1;679.3
4277-UDIEF;False;True;False;False;True;True;24;True;True;False;False;True;True;False;False;True;True;True;False;False;True;False;False;False;False;True;2.66;81.0;1923.85
4280-DLSHD;False;True;False;False;True;False;8;True;False;False;False;True;False;True;True;False;False;False;False;False;True;True;True;False;False;False;1.8;54.75;445.85
4282-ACRXS;False;True;False;True;True;False;38;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;0.8200000000000001;24.85;955.75
4282-MSACW;False;True;False;False;False;False;68;True;True;False;True;False;True;True;True;True;True;True;False;True;False;True;False;False;True;False;3.85;117.2;8035.95
4282-YMKNA;True;False;True;False;False;False;9;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.46;74.75;706.6
4283-FUTGF;True;True;False;True;False;False;19;True;True;False;True;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;2.63;79.85;1471.75
4283-IVYCI;False;True;False;False;False;False;9;True;False;False;False;True;True;False;False;True;False;True;False;False;True;False;True;False;False;False;2.14;64.95;547.8
4285-GYRQC;True;False;True;False;True;False;7;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;2.84;86.25;587.1
4289-DTDKW;True;True;False;False;True;False;40;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;3.33;101.3;4113.1
4290-BSXUX;True;True;False;False;True;False;3;True;True;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;2.62;79.65;251.75
4290-UZSKY;True;False;True;False;False;False;4;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.6;79.0;303.15
4291-HPAXL;False;True;False;False;False;True;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.65;19.85;19.85
4291-HYEBC;False;False;True;True;True;True;28;False;False;False;False;True;False;True;False;False;False;True;False;True;False;True;False;True;False;False;1.29;39.1;1096.6
4291-SHSBH;False;True;False;False;False;False;7;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.29;69.55;521.35
4291-TPNFG;False;True;False;False;True;False;72;True;True;False;False;True;True;True;True;True;False;True;True;False;False;True;False;False;False;True;2.71;82.3;5980.55
4291-YZODP;False;False;True;False;False;True;7;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.66;20.05;96.8
4293-ETKAP;False;False;True;False;True;True;65;True;True;False;False;True;False;True;False;True;True;True;True;False;False;True;False;False;False;True;2.61;79.4;5071.9
4295-YURET;False;False;True;True;True;True;56;True;False;False;False;True;True;False;False;True;True;True;True;False;False;True;False;False;True;False;2.39;72.6;4084.35
4298-OYIFC;False;True;False;False;True;False;15;True;True;False;True;False;False;False;True;True;True;True;False;False;True;True;False;True;False;False;3.4;103.45;1539.8
4299-OPXEJ;False;False;True;False;False;False;56;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.64;19.55;1080.55
4299-SIMNS;False;True;False;False;False;False;9;True;True;False;True;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;2.67;81.15;784.45
4301-VVZKA;False;True;False;False;True;False;16;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.48;75.4;1189.4
4302-ZYFEL;False;True;False;False;True;True;69;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;0.68;20.55;1403.1
4304-TSPVK;False;False;True;False;True;False;68;True;True;False;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;True;3.7800000000000002;114.9;7843.55
4304-XUMGI;False;True;False;True;True;True;50;True;True;False;False;True;True;True;True;False;False;True;True;False;False;True;False;False;False;True;2.47;75.15;3822.45
4307-KTUMW;True;True;False;False;True;False;53;True;True;False;True;False;True;False;True;False;False;True;False;False;True;False;False;True;False;False;3.09;93.9;5029.2
4307-KWMXE;False;True;False;False;False;False;10;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;1.18;35.75;389.8
4310-KEDTB;False;False;True;False;False;True;26;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;True;False;False;False;0.98;29.8;786.5
4311-QTTAI;False;False;True;False;False;False;16;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.64;19.35;295.55
4312-GVYNH;False;False;True;False;True;False;70;False;False;False;False;True;True;False;True;True;False;True;True;False;False;True;False;False;False;True;1.6400000000000001;49.85;3370.2
4312-KFRXN;False;True;False;False;True;False;72;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.84;25.4;1710.9
4315-MURBD;True;False;True;False;False;False;12;True;False;False;True;False;True;False;False;True;True;True;False;False;True;True;False;False;False;True;3.25;98.9;1120.95
4316-XCSLJ;False;True;False;False;False;True;17;True;False;False;False;True;True;False;False;False;False;False;False;False;True;True;True;False;False;False;1.65;50.3;846.8
4317-VTEOA;True;True;False;False;False;False;1;True;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;True;False;False;1.67;50.75;50.75
4318-RAJVY;False;False;True;False;False;False;10;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;0.65;19.8;198.25
4320-QMLLA;False;True;False;False;False;False;7;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;1.8;54.85;370.4
4322-RCYMT;True;True;False;False;True;True;68;True;True;False;False;True;False;True;True;True;False;True;False;True;False;True;False;False;False;True;2.49;75.8;5293.95
4323-ELYYB;False;True;False;False;True;True;13;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.66;20.0;218.55
4323-OHFOW;False;False;True;True;True;False;70;True;True;False;True;False;False;True;False;True;True;True;False;True;False;True;False;False;False;True;3.47;105.55;7195.35
4323-SADQS;True;True;False;False;True;True;7;False;False;False;False;True;True;False;False;True;False;False;False;False;True;True;False;True;False;False;1.13;34.5;279.25
4324-AHJKS;False;False;True;False;False;False;5;True;False;False;False;True;True;False;True;False;False;False;False;False;True;False;False;False;True;False;1.83;55.8;300.4
4324-BZCKL;False;False;True;False;True;True;10;True;False;False;False;True;False;True;True;False;False;False;False;False;True;True;True;False;False;False;1.83;55.55;551.3
4325-NFSKC;True;True;False;True;False;False;19;True;True;False;True;False;True;False;False;False;True;False;False;False;True;True;False;True;False;False;2.98;90.6;1660.0
4328-VUFWD;False;False;True;False;False;False;39;True;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;True;False;False;1.9500000000000002;59.3;2209.15
4329-YPDDQ;False;True;False;False;False;False;20;True;False;False;True;False;True;True;True;True;True;True;False;False;True;True;False;False;False;True;3.56;108.2;2203.7
4332-MUOEZ;False;True;False;True;True;True;20;True;False;False;True;False;True;False;True;True;False;True;False;True;False;False;False;False;True;False;3.1;94.3;1818.3
4334-HOWRP;False;True;False;True;True;False;72;False;False;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;True;False;2.14;64.95;4546.0
4335-BSMJS;False;False;True;False;False;False;62;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.85;25.8;1563.95
4335-UPJSI;False;False;True;False;False;True;24;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.65;19.75;498.1
4338-EYCER;False;True;False;False;True;False;21;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;1.8;54.6;1125.2
4342-HENTK;True;False;True;True;False;False;2;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.32;70.65;142.35
4342-HFXWS;False;False;True;False;True;True;48;True;False;False;False;True;True;False;True;True;True;False;False;True;False;False;False;False;False;True;2.29;69.7;3023.65
4343-EJVQB;False;True;False;False;False;False;7;True;False;False;True;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;2.44;74.35;533.6
4349-GFQHK;True;True;False;False;False;False;1;True;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;1.79;54.35;54.35
4350-ZTLPI;False;False;True;False;True;False;53;True;True;False;True;False;False;True;True;True;True;True;False;True;False;True;False;False;False;True;3.58;108.95;5718.2
4351-QLCSU;True;False;True;False;False;False;1;True;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;True;False;1.81;55.0;55.0
4353-HYOJD;False;False;True;False;True;True;27;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;True;False;False;False;1.6400000000000001;49.85;1336.15
4355-CVPVS;False;False;True;False;True;True;56;True;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;2.92;88.9;4968.0
4355-HBJHH;True;True;False;False;True;True;67;True;True;False;False;True;True;False;True;False;True;True;True;False;False;True;False;True;False;False;2.62;79.7;5293.4
4359-INNWN;False;False;True;False;False;False;17;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.66;20.05;337.9
4360-PNRQB;False;True;False;False;False;False;18;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;2.49;75.6;1395.05
4360-QRAVE;False;True;False;True;False;False;37;False;False;False;False;True;False;True;True;False;False;False;False;False;True;False;False;True;False;False;1.2;36.65;1315.0
4361-BKAXE;True;False;True;False;False;False;41;True;True;False;True;False;True;True;True;True;True;True;False;False;True;True;False;False;False;True;3.76;114.5;4527.45
4361-FEBGN;False;True;False;False;False;False;48;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.66;20.15;982.95
4361-JEIVL;True;True;False;False;False;True;1;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;1.46;44.4;44.4
4365-MSDYN;False;True;False;False;True;False;8;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;0.64;19.55;161.15
4366-CTOUZ;False;False;True;False;False;False;50;True;False;False;True;False;False;True;False;True;True;True;True;False;False;True;True;False;False;False;3.29;100.2;5038.45
4367-NHWMM;False;False;True;False;False;False;1;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.8200000000000001;24.9;24.9
4367-NUYAO;False;True;False;False;True;True;0;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.85;25.75;0.0
4369-HTUIF;True;True;False;True;False;False;6;True;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;2.8;85.15;503.6
4369-NYSCF;False;True;False;False;False;False;56;True;False;False;False;True;False;True;False;True;True;True;False;True;False;True;False;False;False;True;2.49;75.75;4284.65
4373-MAVJG;True;False;True;False;True;True;14;True;True;False;True;False;False;True;False;False;False;True;False;False;True;True;False;False;False;True;2.99;90.9;1259.0
4373-VVHQL;False;True;False;False;False;False;1;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;1.47;44.75;44.75
4374-YMUSQ;False;True;False;False;False;False;34;True;True;False;True;False;True;True;True;True;True;True;False;True;False;False;False;False;True;False;3.8200000000000003;116.25;3899.05
4376-KFVRS;False;True;False;False;True;True;72;True;True;False;True;False;True;True;True;True;True;True;True;False;False;True;False;False;True;False;3.75;114.05;8468.2
4377-VDHYI;False;True;False;False;True;True;32;True;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;True;False;False;2.99;90.8;3023.85
4378-BZYFP;False;True;False;False;False;False;17;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;0.67;20.5;365.8
4378-MYPGO;False;True;False;False;True;True;68;True;False;False;True;False;True;True;True;False;True;True;True;False;False;True;False;False;False;True;3.46;105.25;7173.15
4381-MHQDC;False;False;True;False;False;False;47;True;True;False;False;True;True;False;True;True;False;False;True;False;False;True;True;False;False;False;2.14;65.0;2879.9
4385-GZQXV;True;False;True;True;False;False;16;True;False;False;True;False;False;False;False;True;True;True;False;False;True;True;False;True;False;False;3.11;94.45;1511.2
4385-ZKVNW;False;True;False;False;True;True;44;True;False;False;False;True;False;True;False;True;False;False;False;False;True;True;False;False;False;True;1.8;54.9;2549.1
4389-UEFCZ;False;False;True;False;True;False;72;True;True;False;True;False;True;False;True;False;True;True;True;False;False;True;False;True;False;False;3.47;105.5;7544.0
4390-KYULV;True;True;False;False;True;False;3;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;0.68;20.55;51.15
4391-LNRXK;False;True;False;False;False;False;22;True;False;False;True;False;False;True;True;True;False;True;False;False;True;True;False;False;False;True;3.12;94.95;2142.8
4391-RESHN;True;True;False;False;False;False;23;True;True;False;True;False;False;False;True;True;True;True;False;False;True;True;True;False;False;False;3.42;104.05;2470.1
4393-GEADV;False;True;False;False;True;True;70;True;True;False;True;False;True;True;True;True;True;True;True;False;False;False;False;False;True;False;3.77;114.75;7842.3
4393-OBCRR;False;False;True;False;False;False;3;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.67;20.25;71.2
4393-RYCRE;False;True;False;False;False;False;44;True;False;False;True;False;True;True;True;False;True;True;False;True;False;True;False;True;False;False;3.49;106.05;4510.8
4395-PZMSN;False;True;False;True;False;False;5;True;False;False;True;False;False;True;False;False;False;True;False;False;True;True;False;True;False;False;2.81;85.55;408.5
4396-KLSEH;False;True;False;False;False;False;4;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;0.65;19.85;63.0
4397-FRLTA;False;False;True;False;False;False;4;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.66;20.15;84.5
4398-HSCJH;True;False;True;False;False;False;3;True;True;False;False;True;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.09;63.6;155.65
4402-FTBXC;False;True;False;False;False;False;54;True;False;False;True;False;True;False;True;False;True;False;False;False;True;False;True;False;False;False;2.95;89.8;4667.0
4403-BWPAY;False;True;False;False;False;False;14;True;True;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;0.8200000000000001;24.8;321.7
4404-HIBDJ;True;False;True;False;False;False;25;True;False;False;False;True;True;True;True;True;True;False;False;True;False;False;True;False;False;False;2.44;74.3;1863.8
4412-YLTKF;True;False;True;True;False;False;27;True;True;False;True;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;2.5700000000000003;78.05;2135.5
4415-IJZTP;True;False;True;False;False;False;1;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.45;74.5;74.5
4415-WNGVR;False;False;True;True;True;False;12;True;False;False;False;True;True;False;True;True;True;True;False;True;False;True;False;True;False;False;2.6;79.2;943.85
4418-LZMSV;False;True;False;False;True;True;13;True;False;False;False;True;False;True;True;True;False;False;False;False;True;False;False;False;False;True;2.03;61.8;750.1
4419-UJMUS;False;True;False;False;True;True;69;True;True;False;True;False;False;False;False;True;True;True;True;False;False;True;False;True;False;False;3.27;99.35;6856.45
4422-QVIJA;False;False;True;False;False;True;35;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.65;50.15;1655.35
4423-JWZJN;False;True;False;False;True;True;64;True;True;False;True;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;2.9699999999999998;90.25;5629.15
4423-YLHDV;True;False;True;False;True;False;21;True;True;False;True;False;True;False;True;False;True;True;False;False;True;True;False;False;False;True;3.43;104.4;2200.25
4424-TKOPW;True;True;False;True;False;False;2;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.09;93.85;196.75
4425-OWHWB;False;False;True;False;False;False;20;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;0.64;19.35;433.75
4429-WYGFR;False;True;False;False;False;False;26;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;1.62;49.15;1237.3
4430-UZIPO;True;True;False;False;False;False;3;False;False;False;False;True;False;True;False;True;False;False;False;False;True;True;True;False;False;False;1.21;36.85;108.7
4430-YHXGG;False;False;True;False;False;True;4;True;True;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.84;25.45;84.2
4431-EDMIQ;False;False;True;False;True;True;7;True;False;False;False;True;True;True;True;True;True;False;False;False;True;True;False;True;False;False;2.49;75.7;554.05
4432-ADRLB;True;True;False;False;False;False;2;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.47;44.65;74.9
4433-JCGCG;True;True;False;True;True;False;46;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.32;101.0;4680.05
4438-GGYWL;False;True;False;False;True;True;62;True;True;False;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;True;3.8;115.55;7159.05
4439-JMPMT;True;False;True;False;True;True;5;True;False;False;True;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.8200000000000003;85.75;470.95
4439-YRNVD;False;False;True;False;False;False;10;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;1.19;36.25;374.0
4441-NIHPT;True;False;True;True;False;False;13;True;False;False;True;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;2.44;74.3;940.35
4443-EMBNA;False;False;True;False;True;False;71;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.81;24.75;1836.9
4445-KWOKW;False;False;True;False;False;False;42;True;True;False;False;True;True;True;False;False;False;False;False;True;False;True;False;False;False;True;1.98;60.15;2421.6
4445-ZJNMU;False;True;False;False;False;False;9;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;False;True;False;3.26;99.3;918.75
4446-BZKHU;True;True;False;False;True;False;61;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.47;105.55;6281.45
4450-DLLMH;False;True;False;False;False;False;2;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2.34;71.3;157.75
4450-MDZFX;False;True;False;False;True;True;60;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;2.44;74.35;4453.3
4450-YOOHP;False;False;True;False;False;False;39;False;False;False;False;True;False;False;True;False;True;True;False;False;True;True;False;False;True;False;1.67;50.65;1905.4
4451-RWASJ;False;True;False;False;True;True;15;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;0.64;19.5;239.75
4452-QIIEB;False;True;False;False;False;False;7;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.44;43.9;278.4
4452-ROHMO;False;False;True;False;False;False;15;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.64;19.6;331.6
4455-BFSPD;False;False;True;False;True;False;61;True;True;False;True;False;False;False;False;True;True;True;False;True;False;False;False;False;False;True;3.33;101.15;6383.9
4456-RHSNB;False;False;True;False;True;True;19;True;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;True;1.63;49.6;962.9
4458-KVRBJ;False;True;False;False;False;False;59;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.8200000000000001;25.0;1510.5
4459-BBGHE;False;True;False;False;False;True;30;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False;True;False;False;1.46;44.5;1307.8
4462-CYWMH;False;True;False;True;True;False;62;True;True;False;True;False;False;True;False;False;False;True;False;False;True;True;False;False;False;True;2.95;89.8;5629.55
4464-JCOLN;True;True;False;False;True;True;2;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.65;19.85;35.9
4465-VDKIQ;False;False;True;False;False;False;18;True;False;False;True;False;False;True;True;False;False;False;False;False;True;False;False;True;False;False;2.56;77.8;1358.6
4468-KAZHE;False;False;True;True;True;False;20;True;False;False;False;True;False;True;False;False;False;True;False;False;True;True;False;True;False;False;1.97;60.0;1259.35
4468-MLDTH;True;True;False;False;False;False;4;True;False;False;False;True;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.02;61.3;249.4
4468-YDOVK;False;True;False;False;False;True;5;True;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;True;1.6;48.65;235.2
4471-KXAUH;True;False;True;False;True;False;42;True;True;False;True;False;False;False;True;True;False;False;False;False;True;True;False;True;False;False;2.77;84.3;3588.4
4471-OIIDG;True;False;True;False;False;False;10;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.31;100.6;1060.2
4472-LVYGI;False;False;True;False;True;True;0;False;False;False;False;True;True;False;True;True;True;False;True;False;False;True;False;False;False;True;1.73;52.55;0.0
4472-VESGY;False;False;True;False;True;True;52;True;True;False;True;False;True;True;True;False;False;True;False;False;True;False;False;False;False;True;3.23;98.15;4993.4
4475-NVTLU;False;True;False;False;True;True;45;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;0.63;19.2;903.7
4476-OSWTN;False;True;False;True;True;False;69;True;True;False;True;False;True;False;True;True;True;True;False;True;False;True;True;False;False;False;3.63;110.55;7610.1
4477-QAXWD;False;True;False;False;True;False;25;False;False;False;False;True;False;False;True;False;True;False;False;True;False;True;False;False;True;False;1.25;38.1;970.4
4480-MBMLB;False;False;True;False;False;False;36;True;True;False;True;False;False;True;True;False;True;True;False;True;False;True;False;False;False;True;3.45;104.8;3886.45
4480-QQRHC;False;False;True;True;False;False;8;True;False;False;True;False;False;False;True;False;False;False;False;False;True;True;False;False;False;True;2.43;74.05;600.15
4482-EWFMI;False;False;True;False;False;False;2;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.29;69.7;135.2
4482-FTFFX;False;True;False;False;False;False;5;True;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;True;False;False;1.85;56.15;291.45
4484-CGXFK;True;False;True;False;False;False;3;True;False;False;False;True;False;False;False;False;False;True;False;False;True;True;False;True;False;False;1.82;55.3;196.15
4484-GLZOU;True;False;True;False;True;False;52;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.45;105.05;5624.85
4486-EFAEB;False;True;False;False;False;False;13;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;0.67;20.4;251.65
4487-ZYJZK;False;False;True;False;True;True;38;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.64;19.6;763.1
4488-KQFDT;False;False;True;False;False;False;61;True;True;False;True;False;False;True;True;False;True;True;False;True;False;True;False;True;False;False;3.42;103.95;6423.0
4488-PSYCG;True;True;False;False;False;False;16;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;0.67;20.25;327.45
4489-SNOJF;True;False;True;False;True;True;35;True;True;False;False;True;True;False;True;True;True;False;False;False;True;False;False;True;False;False;2.38;72.25;2568.55
4495-LHSSK;False;False;True;False;False;True;18;True;True;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;1.9;57.65;992.7
4498-WRAJX;False;True;False;True;True;True;71;True;True;False;True;False;True;True;False;False;True;True;False;False;True;True;False;False;True;False;3.46;105.1;7548.1
4500-HKANN;False;True;False;False;True;True;23;True;True;False;False;True;False;True;False;True;False;False;True;False;False;False;True;False;False;False;1.96;59.7;1414.2
4501-EQDRN;True;False;True;False;False;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;2.29;69.7;69.7
4501-UYKBC;False;False;True;True;False;False;46;True;True;False;False;True;False;False;True;True;False;True;False;True;False;True;False;False;True;False;2.27;69.1;3255.35
4501-VCPFK;False;True;False;False;False;False;26;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;True;False;False;1.18;35.75;1022.5
4503-BDXBD;True;True;False;False;False;False;11;True;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;2.46;74.95;815.5
4504-YOULA;False;False;True;False;True;True;35;True;True;False;False;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;1.9500000000000002;59.45;2136.9
4505-EXZHB;True;False;True;True;False;False;6;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;2.45;74.4;434.1
4508-OEBEY;False;True;False;False;True;False;31;True;False;False;False;True;True;True;True;True;False;True;False;True;False;True;False;False;True;False;2.48;75.5;2424.45
